rating,date,variation,verified_reviews,feedback,review_tokens,score
4,20-Jul-18,White  Spot,"Loving this way more than google home devices. I've been using for a couple months and if you're an amazon prime subscriber the value here is greater than google. I'm using to listen to free music with prime (better than alternatives), audible and you can even watch movies. The display is a little small for lots of watching, the sound should be louder, and YOUTUBE NEEDS TO BE AVAILABLE. These issues put this at a 3.5 to 4 stars. Fix one of them (youtube) and its a 5 star item. To alleviate sound I've paired with a blue tooth speaker. Right now this sits in my living area. Where I think it will shine is my office desk. Once there are great offers I could see purchasing additional for nightstand or other Amazon Alexa items for my household. I felt happy after adding this to my house where as I felt stupid using google home.",1,",way,,,google,home,devices,.,I,'ve,,using,,,couple,months,,,,'re,,amazon,prime,subscriber,,value,,,greater,,google,.,I,'m,using,,listen,,free,music,,prime,(,better,,alternatives,),,,audible,,,,even,watch,movies,.,The,display,,,little,small,,lots,,watching,,,,sound,,,louder,,,,YOUTUBE,NEEDS,TO,BE,AVAILABLE,.,These,issues,put,,,,3.5,,4,stars,.,Fix,one,,,(,youtube,),,,,5,star,item,.,To,alleviate,sound,I,'ve,paired,,,blue,tooth,speaker,.,Right,,,sits,,,living,area,.,Where,I,think,,,shine,,,office,desk,.,Once,,,great,offers,I,could,see,purchasing,additional,,nightstand,,,Amazon,Alexa,items,,,household,.,I,felt,happy,,adding,,,,house,,,I,felt,stupid,using,google,home",0.9578
3,20-Jul-18,Black  Spot,I like it as an Alexa device but its small.,1,"like,,,,Alexa,device,,,small",0.1901
5,20-Jul-18,Black  Spot,What a wonderful little Alexa enabled gadget at like the analog clock face the best,1,",wonderful,little,Alexa,enabled,gadget,,like,,analog,clock,face,",0.886
5,20-Jul-18,White  Spot,"Love it, Love it, Love it!!! Bought it on Prime Day, then had buyers remorse, but once I got it, it was Love at first sight.",1,",,,Love,,,,Love,,!,!,!,Bought,,,Prime,Day,,,,,buyers,remorse,,,,,I,got,,,,,,Love,,first,sight",0.9316
5,20-Jul-18,Black  Spot,I like the Echo Spot because it fits into my decor and I can also sing along with my favorite songs,1,"like,,Echo,Spot,,,fits,,,decor,,I,,also,sing,along,,,favorite",0.6705
5,20-Jul-18,Black  Spot,Best bedside clock and assistant I have ever had.,1,"bedside,clock,,assistant,I,,ever,",0.6369
5,19-Jul-18,White  Spot,"Omg where do I start, I LOVE THIS THING! None bad to say!",1,",,I,start,,,I,LOVE,THIS,THING,!,None,bad,,say",0.8544
5,19-Jul-18,Black  Spot,Works as described.  A+++++,1,",described,.",0.0
1,19-Jul-18,Black  Spot,Get rid of the &#34;Thongs To Try&#34; screen!!!!!!!!!! Numb nuts!!!!!,0,"rid,,,&,#,34,;,Thongs,To,Try,&,#,34,;,screen,!,!,!,!,!,!,!,!,!,!,Numb,nuts,!,!,!,!",-0.5526
5,19-Jul-18,Black  Spot,"Have not used it yet. But I'm sure it's as great as the others.. I can not get over how amazing the echo , echo dots are. This has to be some of the greatest technology that has ever came out.",1,",used,,yet,.,But,I,'m,sure,,'s,,great,,,others,..,I,,,get,,,amazing,,echo,,,echo,dots,,.,This,,,,,,,greatest,technology,,,ever,came,",0.9705
5,19-Jul-18,Black  Spot,I am very excited and happy with this. It was a breeze to set up and my favorite feature is reading my Kindle and going to sleep to Thunderstorm music.,1,",,excited,,happy,,,.,It,,,breeze,,set,,,,favorite,feature,,reading,,Kindle,,going,,sleep,,Thunderstorm,music",0.8643
5,19-Jul-18,Black  Spot,Still learning to use these things.  They sure are smart!  haha  She started reading a book to me yesterday.  Get one.  I like the way it controls the brightness all by itself when lights are turned off at night.,1,"learning,,use,,things,.,They,sure,,smart,!,haha,She,started,reading,,book,,,yesterday,.,Get,one,.,I,like,,way,,controls,,brightness,,,,,lights,,turned,,,night",0.908
5,19-Jul-18,Black  Spot,"I highly recommend the spot! I have it connected to the kasa camera and it is so convenient to just ask spot to, &#34;show me the camera&#34; when someone is at the door. Love it! As soon as amazon has a good sale on these again I will be getting another one! Good job Amazon!",1,"highly,recommend,,spot,!,I,,,connected,,,kasa,camera,,,,,convenient,,,ask,spot,,,,&,#,34,;,show,,,camera,&,#,34,;,,someone,,,,door,.,Love,,!,As,soon,,amazon,,,good,sale,,,,I,,,getting,another,one,!,Good,job,Amazon",0.9465
2,19-Jul-18,Black  Spot,The echo works fine but then you get indundated with &#34;Things to try&#34;. I am not a 10 year old that needs stimulus to tell me to do things. I found there is no way to turn this off except for .... turning off the screen. If I cannot find a suitable fix for this it goes back.,0,"echo,works,fine,,,,get,indundated,,&,#,34,;,Things,,try,&,#,34,;,.,I,,,,10,year,old,,needs,stimulus,,tell,,,,things,.,I,found,,,,way,,turn,,,except,,....,turning,,,screen,.,If,I,,,find,,suitable,fix,,,,goes,back",-0.34
5,19-Jul-18,Black  Spot,Great to wake up to music and being told the weather.,1,",wake,,,music,,,told,,weather",0.6249
4,19-Jul-18,White  Spot,"Bought this to replace a Sony Dash (remember those?) after Sony decided to pull support from it entirely. It works great for what I use it for: an alarm clock, a weather station, background music player and voice control of lights throughout my house. My biggest gripe about the device and why I knocked a star off is that you can't turn off the suggestions on &#34;Things to Try&#34;. It 's an annoying and a stupid design decision since you have control to turn off other things you don't want to see as it cycles through content screens. A software update or two would help this improve especially full control of what we want and don't want to see in the content rotation.",1,",,replace,,Sony,Dash,(,remember,,?,),,Sony,decided,,pull,support,,,entirely,.,It,works,great,,,I,use,,,:,,alarm,clock,,,,weather,station,,,background,music,player,,voice,control,,lights,throughout,,house,.,My,biggest,gripe,,,device,,,I,knocked,,star,,,,,ca,n't,turn,,,suggestions,,&,#,34,;,Things,,Try,&,#,34,;,.,It,'s,,annoying,,,stupid,design,decision,since,,,control,,turn,,,things,,,n't,want,,see,,,cycles,,content,screens,.,A,software,update,,two,would,help,,improve,especially,full,control,,,,want,,,n't,want,,see,,,content,rotation",0.6089
1,19-Jul-18,Black  Spot,Can't turn of &#34;things to try&#34; on the screen scroll. This  is a big promotion device for Amazon.  Packing it up and sending it back.  They really want to get in our heads.  Enough already.,0,"n't,turn,,&,#,34,;,things,,try,&,#,34,;,,,screen,scroll,.,This,,,big,promotion,device,,Amazon,.,Packing,,,,sending,,back,.,They,really,want,,get,,,heads,.,Enough,already",0.3167
5,19-Jul-18,Black  Spot,Love everything about this product I bought two one for my household and one for my mother in law just so we can video chat with her and for emergency and it’s easy to use for older folks.,1,"everything,,,product,I,bought,two,one,,,household,,one,,,mother,,law,,,,,video,chat,,,,,emergency,,,’,,easy,,use,,older,folks",0.6705
2,19-Jul-18,Black  Spot,This thing woke me up in the middle of the night saying “ready for setup”. It was already setup. Should be a simple thing to check  time before asking. Wife not happy...,0,"thing,woke,,,,,middle,,,night,saying,“,ready,,setup,”,.,It,,already,setup,.,Should,,,simple,thing,,check,time,,asking,.,Wife,,happy",0.0
4,19-Jul-18,White  Spot,The echo spot is really great. I just got it and is easy to set up. I do have one problem. When the advertise it they show a screen with the time weather and your town. Sadly there is no way to make this the home screen. The home screen is just the time😔. I spoke to support and the wonderful lady tried and researched for 45 minutes to no avail. I am disappointed because I wanted that screen all the time not just during an occasional screen rotate. I am hoping they will do something about this. Other than that it’s great,1,"echo,spot,,really,great,.,I,,got,,,,easy,,set,,.,I,,,one,problem,.,When,,advertise,,,show,,screen,,,time,weather,,,town,.,Sadly,,,,way,,make,,,home,screen,.,The,home,screen,,,,time😔,.,I,spoke,,support,,,wonderful,lady,tried,,researched,,45,minutes,,,avail,.,I,,disappointed,,I,wanted,,screen,,,time,,,,,occasional,screen,rotate,.,I,,hoping,,,,something,,,.,Other,,,,’,",0.8716
1,19-Jul-18,Black  Spot,"The product is attractive and somewhat useful, BUT, Amazon chose to force users to view their “things to try” and Trending”.  This greatly depreciates the value of the product.  Do not buy unless you are willing to view a billboard from Amazon.",0,"product,,attractive,,somewhat,useful,,,BUT,,,Amazon,chose,,force,users,,view,,“,things,,try,”,,Trending,”,.,This,greatly,depreciates,,value,,,product,.,Do,,buy,unless,,,willing,,view,,billboard,,Amazon",0.8204
5,19-Jul-18,Black  Spot,"The Echo Spot has really helped me to streamline my day and be more efficient! It reminds me of any appointments, warns me about traffic snarls, and tells me the weather every day while suggesting new music and introducing me to new artists.",1,"Echo,Spot,,really,helped,,,streamline,,day,,,,efficient,!,It,reminds,,,,appointments,,,warns,,,traffic,snarls,,,,tells,,,weather,every,day,,suggesting,new,music,,introducing,,,new,artists",0.4561
5,19-Jul-18,Black  Spot, ,1,,0.0
5,19-Jul-18,Black  Spot,"Come on - it's amaonmazing!  It's way more than a smart speaker.  It's my wake-up alarm, my security blanket, and infotainment center all-in-one.  It's my connection to the world during night hours when I'm mostly sleepy or zonked-out Zzzzzzz...  I can still access the world without my reading-glasses late at night.  It sounds amazing for its size.  It can hear me when I'm far from awake (mostly).  As they say, &#34;this is a must-have device&#34;.  Yep, that is a true statement.",1,",-,,'s,amaonmazing,!,It,'s,way,,,,smart,speaker,.,It,'s,,wake-up,alarm,,,,security,blanket,,,,infotainment,center,all-in-one,.,It,'s,,connection,,,world,,night,hours,,I,'m,mostly,sleepy,,zonked-out,Zzzzzzz,...,I,,still,access,,world,without,,reading-glasses,late,,night,.,It,sounds,amazing,,,size,.,It,,hear,,,I,'m,far,,awake,(,mostly,),.,As,,say,,,&,#,34,;,,,,must-have,device,&,#,34,;,.,Yep,,,,,,true,statement",0.9016
5,19-Jul-18,Black  Spot,"Got one for me and for my son on Prime Day. We love them! I want one in every room, but that would be excessive.",1,"one,,,,,,son,,Prime,Day,.,We,love,,!,I,want,one,,every,room,,,,,would,,excessive",0.4664
5,19-Jul-18,Black  Spot,In one word: Amazing! Best tech purchase I have ever made as it controls all devices in my house and even my pool!,1,"one,word,:,Amazing,!,Best,tech,purchase,I,,ever,made,,,controls,,devices,,,house,,even,,pool",0.8619
5,19-Jul-18,White  Spot,I’m leaving this for those who don’t have enough of an attention span to read instructions.  You can stop the screen rotations.Swipe down on clock screenSelect settingsHome & clockHome cardsRotate onceProblem solved,1,"’,,leaving,,,,,,’,,,enough,,,attention,span,,read,instructions,.,You,,stop,,screen,rotations.Swipe,,,clock,screenSelect,settingsHome,&,clockHome,cardsRotate,onceProblem",-0.0258
5,19-Jul-18,White  Spot,Very nicely constructed. My wife wanted a second for the kitchen so I order a second one.,1,"nicely,constructed,.,My,wife,wanted,,second,,,kitchen,,I,order,,second,one",0.4927
3,19-Jul-18,Black  Spot, ,1,,0.0
5,19-Jul-18,Black  Spot,"I love this little gadget, replaces my old clock basically, love i can listen to music in the morning get weather updates, news briefs.  Let's me know when a amazon order is arriving & has been delivered etc.  Yes it's a little pricey, but purchased it on Amazon Prime Now during Prime Day and it was delivered same day for $99.",1,"love,,little,gadget,,,replaces,,old,clock,basically,,,love,,,listen,,music,,,morning,get,weather,updates,,,news,briefs,.,Let,'s,,know,,,amazon,order,,arriving,&,,,delivered,etc,.,Yes,,'s,,little,pricey,,,,purchased,,,Amazon,Prime,Now,,Prime,Day,,,,delivered,,day,,$,99",0.8151
5,19-Jul-18,Black  Spot,https://www.amazon.com/dp/B073SQYXTW/ref=cm_cr_ryp_prd_ttl_sol_18,1,:,0.0
4,19-Jul-18,Black  Spot,"I love my little Echo Spot, I have replaced my older full size echo with this little guy. The round screen is an interesting choice and I'm not sure I like the look but it is growing on me. The speakers could be slightly louder but all in all it is a solid echo product.",1,"love,,little,Echo,Spot,,,I,,replaced,,older,full,size,echo,,,little,guy,.,The,round,screen,,,interesting,choice,,I,'m,,sure,I,like,,look,,,,growing,,,.,The,speakers,could,,slightly,louder,,,,,,,,solid,echo,product",0.6558
2,19-Jul-18,Black  Spot,"It's not as good as Siri, BUT it still has some positives, it's great at playing music, and setting alarms. I personally felt that I paid too much for this product, as it was nearly half off on prime day (literally the day after I purchased it). So I'm pretty disappointed. I might still return it and get my money back. .",0,"'s,,,good,,Siri,,,BUT,,still,,,positives,,,,'s,great,,playing,music,,,,setting,alarms,.,I,personally,felt,,I,paid,,much,,,product,,,,,,nearly,half,,,prime,day,(,literally,,day,,I,purchased,,),.,So,I,'m,pretty,disappointed,.,I,might,still,return,,,get,,money,back,.",0.8825
4,19-Jul-18,Black  Spot,"Having received this as a gift, I am writing my initial thoughts: (compared to my google home mini)PROS:  Way easier to setup than the google home mini.  I was able to connect ALL of my smart home device (unlike google) without any issues.  Making phone calls on this was clearer for the receiver to understand me.CONS:  Need to enable 'skills' to get more functionality.  Google home has built in functionality to search the web for answer to questions easier than  the amazon echo.  Could not connect this to youtube.",1,"received,,,,gift,,,I,,writing,,initial,thoughts,:,(,compared,,,google,home,mini,),PROS,:,Way,easier,,setup,,,google,home,mini,.,I,,able,,connect,ALL,,,smart,home,device,(,unlike,google,),without,,issues,.,Making,phone,calls,,,,clearer,,,receiver,,understand,me.CONS,:,Need,,enable,'skills,',,get,,functionality,.,Google,home,,built,,functionality,,search,,web,,answer,,questions,easier,,,amazon,echo,.,Could,,connect,,,youtube",0.8979
5,19-Jul-18,Black  Spot,Love it,1,,0.6369
5,18-Jul-18,White  Spot,Well-made product.Echo Spot - White,1,"product.Echo,Spot,-",0.0
5,18-Jul-18,Black  Spot,"Installed on my back porch, works very well!  I did have to get the wall mount for it, which also works well.",1,",,back,porch,,,works,,well,!,I,,,,get,,wall,mount,,,,,,also,works,well",0.6222
5,18-Jul-18,Black  Spot,"Thank God, and alarm clock with an lcd that gets dim enough for me to sleep. I'm a very light sensitive sleeper and wind up taping black tape over all my other stuff in my bed room. Not this guy. The Alexa features are nice and listening to music at night is great. We enjoy falling asleep to meditation podcasts though we have to use the skill anypod to get the podcasts we like. Video is kinda tiny and useless at this size but that's to be expected. Audio quality is much better than echo dot.",1,"God,,,,alarm,clock,,,lcd,,gets,dim,enough,,,,sleep,.,I,'m,,,light,sensitive,sleeper,,wind,,taping,black,tape,,,,,stuff,,,bed,room,.,Not,,guy,.,The,Alexa,features,,nice,,listening,,music,,night,,great,.,We,enjoy,falling,asleep,,meditation,podcasts,though,,,,use,,skill,anypod,,get,,podcasts,,like,.,Video,,kinda,tiny,,useless,,,size,,,'s,,,expected,.,Audio,quality,,much,better,,echo,dot",0.8652
